Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"April 21, 2025 - April 27, 2025"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,4/25/2025,4211613,,,1.00,,-$6.99
,Cash Sale,4/25/2025,4211603,,,5.00,,-$12.98
,Cash Sale,4/25/2025,4211600,,,10.00,,$13.98
,Cash Sale,4/25/2025,4211598,,,1.00,,$7.99
,Cash Sale,4/25/2025,4211601,,,2.00,,$13.98
,Cash Sale,4/25/2025,4211611,,,2.00,,$15.98
,Cash Sale,4/25/2025,4211604,,,8.00,,$20.97
,Cash Sale,4/25/2025,4211602,,,4.00,,$31.96
,Cash Sale,4/25/2025,4211609,,,1.00,,$6.99
,Cash Sale,4/25/2025,4211608,,,4.00,,$0.00
,Cash Sale,4/25/2025,4211614,,,2.00,,$13.98
,Cash Sale,4/26/2025,4212529,,,10.00,,$27.96
,Cash Sale,4/26/2025,4212533,,,5.00,,$13.98
,Cash Sale,4/26/2025,4212522,,,1.00,,$7.99
,Cash Sale,4/26/2025,4212532,,,1.00,,$0.00
,Cash Sale,4/26/2025,4212524,,,5.00,,$6.99
,Cash Sale,4/26/2025,4212523,,,2.00,,$1.00
,Cash Sale,4/26/2025,4212520,,,1.00,,$7.99
,Cash Sale,4/26/2025,4212521,,,8.00,,$20.97
,Cash Sale,4/26/2025,4212518,,,2.00,,$15.98
,Cash Sale,4/27/2025,4213419,,,1.00,,$7.99
,Cash Sale,4/27/2025,4213424,,,1.00,,$0.00
,Cash Sale,4/27/2025,4213408,,,1.00,,$7.99
,Cash Sale,4/27/2025,4213410,,,2.00,,$7.99
