Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"March 30, 2026 - April 5, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$1.49 Toppings (KR),,,,,,,,
,Cash Sale,4/5/2026,4443838,,,13.00,,$156.91
,Cash Sale,4/5/2026,4443841,,,1.00,,$19.99
Total - Beef Original (KR),,,,,,,,"$1,201.32"
Beef Plain Ramen (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,2.00,,$2.00
,Cash Sale,4/1/2026,4442248,,,1.00,,$1.00
,Cash Sale,4/2/2026,4442662,,,2.00,,$2.00
,Cash Sale,4/3/2026,4443061,,,2.00,,$2.00
,Cash Sale,4/4/2026,4443444,,,1.00,,$1.00
,Cash Sale,4/5/2026,4443838,,,1.00,,$1.00
Total - Beef Plain Ramen (KR),,,,,,,,$9.00
Beef Shoyu (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,2.00,,$17.99
,Cash Sale,3/30/2026,4441459,,,1.00,,$16.99
,Cash Sale,3/30/2026,4441458,,,1.00,,$1.00
,Cash Sale,3/31/2026,4441847,,,2.00,,$33.98
,Cash Sale,3/31/2026,4441851,,,1.00,,$19.99
,Cash Sale,4/1/2026,4442256,,,1.00,,$16.99
,Cash Sale,4/1/2026,4442253,,,1.00,,$16.99
,Cash Sale,4/1/2026,4442248,,,3.00,,$50.97
,Cash Sale,4/2/2026,4442662,,,3.00,,$34.98
,Cash Sale,4/3/2026,4443061,,,2.00,,$17.99
,Cash Sale,4/3/2026,4443065,,,1.00,,$19.99
,Cash Sale,4/3/2026,4443064,,,1.00,,$19.99
,Cash Sale,4/4/2026,4443444,,,6.00,,$85.95
,Cash Sale,4/5/2026,4443838,,,4.00,,$35.98
Total - Beef Shoyu (KR),,,,,,,,$389.78
Beef Spicy (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,4.00,,$55.97
,Cash Sale,3/31/2026,4441847,,,5.00,,$89.95
,Cash Sale,3/31/2026,4441848,,,1.00,,$2.00
,Cash Sale,3/31/2026,4441850,,,2.00,,$41.98
,Cash Sale,3/31/2026,4441849,,,1.00,,$17.99
,Cash Sale,4/1/2026,4442256,,,1.00,,$17.99
,Cash Sale,4/1/2026,4442255,,,1.00,,$20.99
,Cash Sale,4/1/2026,4442249,,,1.00,,$20.99
,Cash Sale,4/1/2026,4442248,,,6.00,,$27.99
,Cash Sale,4/2/2026,4442663,,,1.00,,$20.99
,Cash Sale,4/2/2026,4442662,,,5.00,,$73.96
,Cash Sale,4/3/2026,4443061,,,9.00,,$97.95
,Cash Sale,4/3/2026,4443065,,,1.00,,$20.99
,Cash Sale,4/3/2026,4443063,,,1.00,,$17.99
,Cash Sale,4/4/2026,4443444,,,13.00,,$201.89
,Cash Sale,4/4/2026,4443449,,,1.00,,$20.99
,Cash Sale,4/4/2026,4443445,,,1.00,,$20.99
,Cash Sale,4/4/2026,4443446,,,2.00,,$41.98
,Cash Sale,4/5/2026,4443840,,,1.00,,$17.99
,Cash Sale,4/5/2026,4443838,,,11.00,,$133.93
Total - Beef Spicy (KR),,,,,,,,$965.50
Beef Spicy Jalapeno Ramen (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,6.00,,$91.95
,Cash Sale,3/31/2026,4441847,,,2.00,,$4.00
,Cash Sale,4/1/2026,4442248,,,3.00,,$21.99
,Cash Sale,4/1/2026,4442252,,,1.00,,$20.99
,Cash Sale,4/2/2026,4442664,,,1.00,,$20.99
,Cash Sale,4/2/2026,4442662,,,2.00,,$35.98
,Cash Sale,4/2/2026,4442665,,,1.00,,$17.99
,Cash Sale,4/3/2026,4443061,,,7.00,,$77.96
,Cash Sale,4/4/2026,4443444,,,2.00,,$19.99
,Cash Sale,4/4/2026,4443445,,,1.00,,$20.99
,Cash Sale,4/4/2026,4443446,,,1.00,,$20.99
,Cash Sale,4/5/2026,4443841,,,1.00,,$20.99
,Cash Sale,4/5/2026,4443838,,,1.00,,$17.99
Total - Beef Spicy Jalapeno Ramen (KR),,,,,,,,$392.80
Beef Spicy Value Ramen (KR),,,,,,,,
,Cash Sale,4/1/2026,4442248,,,1.00,,$2.00
,Cash Sale,4/2/2026,4442662,,,3.00,,$6.00
,Cash Sale,4/5/2026,4443838,,,1.00,,$2.00
Total - Beef Spicy Value Ramen (KR),,,,,,,,$10.00
Bottle Water (KR),,,,,,,,
,Cash Sale,3/31/2026,4441846,,,1.00,,$2.50
,Cash Sale,4/4/2026,4443446,,,1.00,,$0.00
Total - Bottle Water (KR),,,,,,,,$2.50
Chicken Don (KR),,,,,,,,
,Cash Sale,4/4/2026,4443444,,,1.00,,$8.99
,Cash Sale,4/5/2026,4443838,,,2.00,,$17.98
Total - Chicken Don (KR),,,,,,,,$26.97
Chicken Miso (KR),,,,,,,,
,Cash Sale,3/30/2026,4441457,,,1.00,,$19.99
,Cash Sale,3/30/2026,4441458,,,1.00,,$19.99
,Cash Sale,3/30/2026,4441456,,,2.00,,$17.99
,Cash Sale,3/31/2026,4441847,,,1.00,,$16.99
,Cash Sale,4/1/2026,4442248,,,5.00,,$68.96
,Cash Sale,4/1/2026,4442249,,,1.00,,$19.99
,Cash Sale,4/2/2026,4442664,,,1.00,,$19.99
,Cash Sale,4/2/2026,4442662,,,1.00,,$16.99
,Cash Sale,4/2/2026,4442663,,,1.00,,$19.99
,Cash Sale,4/3/2026,4443061,,,4.00,,$67.96
,Cash Sale,4/3/2026,4443065,,,1.00,,$19.99
,Cash Sale,4/3/2026,4443064,,,1.00,,$19.99
,Cash Sale,4/3/2026,4443063,,,2.00,,$33.98
,Cash Sale,4/4/2026,4443444,,,6.00,,$101.94
,Cash Sale,4/4/2026,4443445,,,7.00,,$139.93
,Cash Sale,4/5/2026,4443838,,,2.00,,$17.99
Total - Chicken Miso (KR),,,,,,,,$622.66
Chicken Original (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,4.00,,$31.98
,Cash Sale,3/31/2026,4441847,,,4.00,,$15.99
,Cash Sale,3/31/2026,4441848,,,1.00,,$18.99
,Cash Sale,3/31/2026,4441852,,,2.00,,$31.98
,Cash Sale,3/31/2026,4441851,,,1.00,,$0.00
,Cash Sale,4/1/2026,4442256,,,3.00,,$47.97
,Cash Sale,4/1/2026,4442250,,,1.00,,$18.99
,Cash Sale,4/1/2026,4442253,,,1.00,,$15.99
,Cash Sale,4/1/2026,4442248,,,5.00,,$47.97
,Cash Sale,4/2/2026,4442664,,,1.00,,$18.99
,Cash Sale,4/2/2026,4442662,,,11.00,,$95.94
,Cash Sale,4/2/2026,4442663,,,2.00,,$37.98
,Cash Sale,4/3/2026,4443061,,,11.00,,$143.91
,Cash Sale,4/3/2026,4443063,,,1.00,,$15.99
