Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"May 11, 2026 - May 17, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$1 Topping (KR),,,,,,,,
,Cash Sale,5/17/2026,4461073,,,1.00,,$16.99
,Cash Sale,5/17/2026,4461071,,,3.00,,$59.97
Total - Beef Original (KR),,,,,,,,"$1,289.27"
Beef Plain Ramen (KR),,,,,,,,
,Cash Sale,5/11/2026,4458570,,,1.00,,$1.00
,Cash Sale,5/12/2026,4458973,,,1.00,,$1.00
,Cash Sale,5/13/2026,4459386,,,1.00,,$1.00
,Cash Sale,5/14/2026,4459800,,,1.00,,$1.00
,Cash Sale,5/15/2026,4460257,,,1.00,,$1.00
,Cash Sale,5/16/2026,4460687,,,1.00,,$1.00
Total - Beef Plain Ramen (KR),,,,,,,,$6.00
Beef Shoyu (KR),,,,,,,,
,Cash Sale,5/11/2026,4458570,,,1.00,,$1.00
,Cash Sale,5/12/2026,4458973,,,2.00,,$17.99
,Cash Sale,5/13/2026,4459386,,,1.00,,$16.99
,Cash Sale,5/13/2026,4459388,,,1.00,,$1.00
,Cash Sale,5/15/2026,4460259,,,1.00,,$16.99
,Cash Sale,5/15/2026,4460257,,,4.00,,$19.99
,Cash Sale,5/15/2026,4460260,,,1.00,,$19.99
,Cash Sale,5/16/2026,4460687,,,4.00,,$35.98
,Cash Sale,5/17/2026,4461070,,,3.00,,$34.98
,Cash Sale,5/17/2026,4461071,,,1.00,,$19.99
Total - Beef Shoyu (KR),,,,,,,,$184.90
Beef Spicy (KR),,,,,,,,
,Cash Sale,5/11/2026,4458570,,,6.00,,$107.94
,Cash Sale,5/11/2026,4458572,,,1.00,,$17.99
,Cash Sale,5/11/2026,4458573,,,1.00,,$20.99
,Cash Sale,5/12/2026,4458973,,,6.00,,$59.97
,Cash Sale,5/13/2026,4459386,,,12.00,,$119.94
,Cash Sale,5/13/2026,4459391,,,1.00,,$20.99
,Cash Sale,5/14/2026,4459800,,,12.00,,$167.91
,Cash Sale,5/15/2026,4460257,,,8.00,,$127.93
,Cash Sale,5/16/2026,4460687,,,13.00,,$169.91
,Cash Sale,5/16/2026,4460690,,,1.00,,$17.99
,Cash Sale,5/16/2026,4460688,,,1.00,,$20.99
,Cash Sale,5/17/2026,4461070,,,10.00,,$163.91
,Cash Sale,5/17/2026,4461074,,,3.00,,$43.98
Total - Beef Spicy (KR),,,,,,,,"$1,060.44"
Beef Spicy Jalapeno Ramen (KR),,,,,,,,
,Cash Sale,5/11/2026,4458570,,,1.00,,$2.00
,Cash Sale,5/12/2026,4458973,,,1.00,,$2.00
,Cash Sale,5/13/2026,4459386,,,3.00,,$37.98
,Cash Sale,5/13/2026,4459390,,,1.00,,$17.99
,Cash Sale,5/14/2026,4459800,,,1.00,,$17.99
,Cash Sale,5/14/2026,4459801,,,1.00,,$17.99
,Cash Sale,5/15/2026,4460261,,,2.00,,$41.98
,Cash Sale,5/15/2026,4460257,,,2.00,,$19.99
,Cash Sale,5/16/2026,4460689,,,1.00,,$20.99
,Cash Sale,5/16/2026,4460687,,,4.00,,$55.97
,Cash Sale,5/17/2026,4461070,,,5.00,,$73.96
Total - Beef Spicy Jalapeno Ramen (KR),,,,,,,,$308.84
Beef Spicy Value Ramen (KR),,,,,,,,
,Cash Sale,5/11/2026,4458570,,,1.00,,$2.00
,Cash Sale,5/13/2026,4459386,,,1.00,,$2.00
,Cash Sale,5/14/2026,4459800,,,4.00,,$8.00
,Cash Sale,5/15/2026,4460257,,,3.00,,$6.00
,Cash Sale,5/17/2026,4461070,,,1.00,,$2.00
Total - Beef Spicy Value Ramen (KR),,,,,,,,$20.00
Bottle Water (KR),,,,,,,,
,Cash Sale,5/14/2026,4459802,,,1.00,,$0.00
,Cash Sale,5/14/2026,4459806,,,1.00,,$0.00
,Cash Sale,5/15/2026,4460258,,,1.00,,$0.00
,Cash Sale,5/15/2026,4460261,,,1.00,,$2.50
Total - Bottle Water (KR),,,,,,,,$2.50
Chicken Don (KR),,,,,,,,
,Cash Sale,5/12/2026,4458973,,,1.00,,$8.99
