Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"July 6, 2026 - July 12, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,7/11/2026,4483882,,,1.00,,$19.99
,Cash Sale,7/11/2026,4483884,,,1.00,,$19.99
,Cash Sale,7/11/2026,4483881,,,13.00,,$156.91
,Cash Sale,7/11/2026,4483883,,,1.00,,$16.99
,Cash Sale,7/12/2026,4484297,,,14.00,,$125.93
,Cash Sale,7/12/2026,4484300,,,1.00,,$16.99
Total - Beef Original (KR),,,,,,,,"$1,348.24"
Beef Plain Ramen (KR),,,,,,,,
,Cash Sale,7/8/2026,4482601,,,2.00,,$2.00
Total - Beef Plain Ramen (KR),,,,,,,,$2.00
Beef Shoyu (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,5.00,,$36.98
,Cash Sale,7/7/2026,4482206,,,1.00,,$19.99
,Cash Sale,7/7/2026,4482202,,,5.00,,$52.97
,Cash Sale,7/8/2026,4482601,,,3.00,,$3.00
,Cash Sale,7/9/2026,4483032,,,1.00,,$1.00
,Cash Sale,7/10/2026,4483467,,,7.00,,$54.97
,Cash Sale,7/10/2026,4483470,,,1.00,,$19.99
,Cash Sale,7/11/2026,4483883,,,1.00,,$16.99
,Cash Sale,7/11/2026,4483881,,,2.00,,$17.99
,Cash Sale,7/12/2026,4484297,,,8.00,,$103.94
Total - Beef Shoyu (KR),,,,,,,,$327.82
Beef Spicy (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,7.00,,$93.95
,Cash Sale,7/6/2026,4481793,,,2.00,,$41.98
,Cash Sale,7/6/2026,4481792,,,1.00,,$2.00
,Cash Sale,7/7/2026,4482207,,,1.00,,$20.99
,Cash Sale,7/7/2026,4482203,,,1.00,,$17.99
,Cash Sale,7/7/2026,4482202,,,12.00,,$151.92
,Cash Sale,7/8/2026,4482604,,,1.00,,$20.99
,Cash Sale,7/8/2026,4482608,,,1.00,,$20.99
,Cash Sale,7/8/2026,4482601,,,12.00,,$135.93
,Cash Sale,7/8/2026,4482605,,,1.00,,$20.99
,Cash Sale,7/9/2026,4483032,,,15.00,,$189.90
,Cash Sale,7/9/2026,4483033,,,1.00,,$20.99
,Cash Sale,7/10/2026,4483467,,,10.00,,$115.94
,Cash Sale,7/10/2026,4483466,,,1.00,,$20.99
,Cash Sale,7/11/2026,4483881,,,9.00,,$113.94
,Cash Sale,7/12/2026,4484297,,,14.00,,$171.91
