Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"April 13, 2026 - April 19, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,4/15/2026,4447869,,,9.00,,$127.92
,Cash Sale,4/16/2026,4448284,,,13.00,,$159.90
,Cash Sale,4/17/2026,4448699,,,8.00,,$95.94
,Cash Sale,4/17/2026,4448701,,,1.00,,$18.99
,Cash Sale,4/18/2026,4449107,,,1.00,,$18.99
,Cash Sale,4/18/2026,4449106,,,1.00,,$18.99
,Cash Sale,4/18/2026,4449103,,,1.00,,$18.99
,Cash Sale,4/18/2026,4449102,,,1.00,,$0.00
,Cash Sale,4/18/2026,4449101,,,5.00,,$79.95
,Cash Sale,4/19/2026,4449532,,,1.00,,$15.99
,Cash Sale,4/19/2026,4449529,,,10.00,,$111.93
Total - Chicken Original (KR),,,,,,,,$903.45
Chicken Plain Ramen (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,3.00,,$0.00
,Cash Sale,4/14/2026,4447468,,,1.00,,$0.00
,Cash Sale,4/15/2026,4447869,,,2.00,,$0.00
,Cash Sale,4/16/2026,4448284,,,5.00,,$0.00
,Cash Sale,4/17/2026,4448700,,,1.00,,$0.00
,Cash Sale,4/18/2026,4449101,,,1.00,,$0.00
,Cash Sale,4/19/2026,4449529,,,5.00,,$0.00
Total - Chicken Plain Ramen (KR),,,,,,,,$0.00
Chicken Shoyu (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,3.00,,$47.97
,Cash Sale,4/14/2026,4447468,,,1.00,,$15.99
,Cash Sale,4/14/2026,4447471,,,1.00,,$15.99
,Cash Sale,4/16/2026,4448284,,,3.00,,$15.99
,Cash Sale,4/17/2026,4448698,,,1.00,,$18.99
,Cash Sale,4/17/2026,4448699,,,2.00,,$31.98
,Cash Sale,4/18/2026,4449101,,,3.00,,$15.99
,Cash Sale,4/19/2026,4449529,,,3.00,,$47.97
Total - Chicken Shoyu (KR),,,,,,,,$210.87
Chicken Spicy Garlic Ramen (KR),,,,,,,,
,Cash Sale,4/13/2026,4447078,,,1.00,,$19.99
,Cash Sale,4/13/2026,4447076,,,1.00,,$19.99
,Cash Sale,4/13/2026,4447075,,,3.00,,$50.97
,Cash Sale,4/14/2026,4447470,,,2.00,,$39.98
,Cash Sale,4/14/2026,4447468,,,5.00,,$52.97
,Cash Sale,4/15/2026,4447871,,,1.00,,$19.99
,Cash Sale,4/15/2026,4447869,,,5.00,,$36.98
,Cash Sale,4/16/2026,4448284,,,6.00,,$101.94
,Cash Sale,4/16/2026,4448286,,,1.00,,$19.99
,Cash Sale,4/17/2026,4448699,,,4.00,,$19.99
,Cash Sale,4/18/2026,4449101,,,11.00,,$122.93
,Cash Sale,4/18/2026,4449106,,,1.00,,$19.99
,Cash Sale,4/19/2026,4449532,,,1.00,,$16.99
,Cash Sale,4/19/2026,4449530,,,1.00,,$19.99
