Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"January 26, 2026 - February 1, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Discount,,,,,,,,
Marketing Adjustment 03 (KR),,,,,,,,
,Cash Sale,1/26/2026,4415036,,,,,-$8.00
Total - Marketing Adjustment 03 (KR),,,,,,,,-$8.00
Total - Discount,,,,,,,,-$8.00
Kit/Package,,,,,,,,
$1 Topping (KR),,,,,,,,
,Cash Sale,1/27/2026,4415413,,,13.00,,$20.97
,Cash Sale,1/27/2026,4415410,,,5.00,,$15.98
,Cash Sale,1/27/2026,4415408,,,12.00,,$31.96
,Cash Sale,1/28/2026,4415808,,,2.00,,$0.00
,Cash Sale,1/28/2026,4415813,,,1.00,,$7.99
,Cash Sale,1/28/2026,4415807,,,2.00,,$0.00
,Cash Sale,1/28/2026,4415804,,,7.00,,$0.00
,Cash Sale,1/29/2026,4416226,,,4.00,,$15.98
,Cash Sale,1/29/2026,4416222,,,9.00,,$0.00
,Cash Sale,1/29/2026,4416223,,,1.00,,$0.00
,Cash Sale,1/29/2026,4416225,,,5.00,,$15.98
,Cash Sale,1/30/2026,4416637,,,7.00,,$6.99
,Cash Sale,1/30/2026,4416640,,,10.00,,$31.96
,Cash Sale,1/30/2026,4416639,,,2.00,,$0.00
,Cash Sale,1/30/2026,4416644,,,4.00,,$15.98
,Cash Sale,1/30/2026,4416641,,,2.00,,$0.00
,Cash Sale,1/31/2026,4417075,,,1.00,,$0.00
,Cash Sale,1/31/2026,4417073,,,8.00,,$15.98
,Cash Sale,1/31/2026,4417076,,,6.00,,$0.00
,Cash Sale,1/31/2026,4417077,,,10.00,,$13.98
,Cash Sale,2/1/2026,4417511,,,2.00,,$0.00
,Cash Sale,2/1/2026,4417506,,,1.00,,$0.00
,Cash Sale,2/1/2026,4417507,,,8.00,,$13.98
Total - Age Gyoza (Veg) (KR),,,,,,,,$258.66
Beef Donburi (KR),,,,,,,,
