Category,Product name,Qty. Sold,Revenue,Date,Day,Month,Year,Weekday,Document Number,Transaction Type,Source File
Main,Family Meal:Options:2nd Ramen (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Family Meal:Options:3rd Ramen (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Family Meal:Options:4th Ramen (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Fried Bean Curb (KR),1.0,2.99,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Fried Bean Curb (KR),1.0,2.99,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Fried Bean Curb (KR),1.0,3.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Fried Bean Curb (KR),1.0,2.99,2025-04-25,25,4,2025,Friday,4211609.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Fried Bean Curb (KR),1.0,2.99,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Garlic Oil (KR),1.0,1.99,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Ginger Ale (KR),2.0,6.0,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Ginger Ale (KR),2.0,0.0,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Ginger Ale (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Ginger Ale (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Ginger Ale (KR),2.0,0.0,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Gohan (KR),2.0,5.98,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Gohan (KR),1.0,2.99,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Grated Garlic (KR),1.0,1.99,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Grated Garlic (KR),1.0,1.99,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Grated Garlic (KR),1.0,1.99,2025-04-25,25,4,2025,Friday,4211601.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Half Noodle - Thick (KR),1.0,1.99,2025-04-25,25,4,2025,Friday,4211599.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Half Noodle - Thick (KR),1.0,1.99,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Half Noodle - Thin (KR),2.0,3.98,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Half Noodle - Thin (KR),2.0,5.98,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Half Noodle - Thin (KR),1.0,1.99,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Half Noodle - Thin (KR),1.0,1.99,2025-04-25,25,4,2025,Friday,4211605.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Half Noodle - Thin (KR),2.0,3.98,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Half Noodle - Thin (KR),1.0,1.99,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Hot Karaage (KR),1.0,10.99,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Hot Karaage (KR),1.0,10.99,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,House Sake Cold (KR),1.0,9.99,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,House Sake Hot (KR),1.0,9.99,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,House Sake Hot (KR),1.0,9.99,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Housemade Lemonade (KR),1.0,4.99,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Housemade Lemonade (KR),2.0,9.98,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Housemade Lemonade (KR),7.0,16.99,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Iced Green Tea (KR),1.0,4.99,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Iced Green Tea (KR),1.0,5.0,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Iced Green Tea (KR),2.0,9.98,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Jalapeno Paste (KR),1.0,2.49,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Japanese Tea (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Kintonlicious (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Kintonlicious (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Kintonlicious (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Kintonlicious (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Kogashi Shoyu-men (KR),1.0,21.99,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Kogashi Shoyu-men (KR),1.0,29.99,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Kogashi Shoyu-men (KR),6.0,40.98,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Kogashi Shoyu-men (KR),1.0,18.99,2025-04-25,25,4,2025,Friday,4211601.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Kogashi Shoyu-men (KR),1.0,21.99,2025-04-25,25,4,2025,Friday,4211611.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Kogashi Shoyu-men (KR),3.0,65.97,2025-04-25,25,4,2025,Friday,4211610.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Kogashi Shoyu-men (KR),2.0,3.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Kogashi Shoyu-men (KR),2.0,43.98,2025-04-25,25,4,2025,Friday,4211602.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Kogashi Shoyu-men (KR),6.0,40.98,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Kogashi Shoyu-men (KR),6.0,62.97,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Dessert,Kurogoma Cheesecake (KR),1.0,5.99,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Lunch Special (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Lunch Special (KR),6.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Lunch Special Ramen (KR),1.0,15.99,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Lunch Special Ramen (KR),6.0,95.94,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Dessert,Mango Cheesecake (KR),2.0,0.0,2025-04-25,25,4,2025,Friday,4211607.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Dessert,Matcha Cheesecake (KR),2.0,0.0,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Dessert,Matcha Ice Cream (KR),1.0,5.99,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Dessert,Matcha Ice Cream (KR),5.0,29.95,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Dessert,Matcha Ice Cream (KR),2.0,11.98,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Dessert,Matcha Ice Cream (KR),5.0,29.95,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For One:Combo (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For One:Combo (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For One:Combo (KR),6.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For One:Combo (KR),4.0,0.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For One:Combo (KR),6.0,0.0,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For One:Options:Drink Choice (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For One:Options:Ramen (KR),3.0,71.97,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For One:Options:Ramen (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For One:Options:Ramen (KR),6.0,143.94,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For One:Options:Ramen (KR),4.0,95.96,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For One:Options:Ramen (KR),6.0,143.94,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For Two:Combo (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For Two:Combo (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For Two:Combo (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For Two:Combo (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For Two:Combo (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For Two:Combo (KR),2.0,0.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For Two:Options:1st Ramen (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For Two:Options:1st Ramen (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For Two:Options:1st Ramen (KR),3.0,125.97,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For Two:Options:1st Ramen (KR),1.0,41.99,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For Two:Options:1st Ramen (KR),3.0,125.97,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For Two:Options:1st Ramen (KR),2.0,83.98,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For Two:Options:2nd Ramen (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For Two:Options:2nd Ramen (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For Two:Options:2nd Ramen (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For Two:Options:2nd Ramen (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For Two:Options:2nd Ramen (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Meal For Two:Options:2nd Ramen (KR),2.0,0.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For Two:Options:Drinks (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Meal For Two:Options:Drinks (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Meal Sets:Options:Gyoza Choice (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Meal Sets:Options:Gyoza Choice (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Meal Sets:Options:Gyoza Choice (KR),6.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Meal Sets:Options:Gyoza Choice (KR),4.0,0.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Meal Sets:Options:Gyoza Choice (KR),6.0,0.0,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Meal for Two - Choice of Gyoza (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Meal for Two - Choice of Gyoza (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Meal for Two - Choice of Gyoza (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Meal for Two - Choice of Gyoza (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Meal for Two - Choice of Gyoza (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Meal for Two - Choice of Gyoza (KR),2.0,0.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,NO Bamboo Shoots (KR),2.0,0.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,NO Bamboo Shoots (KR),2.0,0.0,2025-04-25,25,4,2025,Friday,4211609.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,NO Egg (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,NO Grated Garlic (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,NO Nori (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,NO Nori (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211601.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,NO Scallions (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,NO Scallions (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,NO Wood Ear Mushrooms (KR),4.0,0.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,NO Wood Ear Mushrooms (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Nestea (KR),4.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Nori (KR),1.0,1.49,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Nori (KR),1.0,1.99,2025-04-25,25,4,2025,Friday,4211610.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Nori (KR),1.0,1.49,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Nori (KR),1.0,1.49,2025-04-25,25,4,2025,Friday,4211609.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,OTS Half Noodles (KR),1.0,0.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Original Karaage (KR),2.0,19.98,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Original Karaage (KR),2.0,21.98,2025-04-25,25,4,2025,Friday,4211598.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Original Karaage (KR),1.0,10.99,2025-04-25,25,4,2025,Friday,4211610.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Original Karaage (KR),1.0,9.99,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Paper Bag (KR),1.0,0.25,2025-04-25,25,4,2025,Friday,4211596.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Paper Bag (KR),2.0,0.5,2025-04-25,25,4,2025,Friday,4211599.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Paper Bag (KR),2.0,0.5,2025-04-25,25,4,2025,Friday,4211594.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Paper Bag (KR),3.0,0.75,2025-04-25,25,4,2025,Friday,4211601.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Paper Bag (KR),2.0,0.5,2025-04-25,25,4,2025,Friday,4211611.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Paper Bag (KR),3.0,0.75,2025-04-25,25,4,2025,Friday,4211610.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Paper Bag (KR),2.0,0.5,2025-04-25,25,4,2025,Friday,4211606.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Paper Bag (KR),3.0,0.75,2025-04-25,25,4,2025,Friday,4211602.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Other,Paper Bag (KR),3.0,0.75,2025-04-25,25,4,2025,Friday,4211609.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Pint Sapporo (KR),3.0,23.97,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Pint Sapporo (KR),3.0,23.97,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Pint Sapporo (KR),8.0,61.92,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Pint Sapporo (KR),6.0,47.94,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Pork (KR),1.0,3.99,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Pork (KR),1.0,3.99,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Pork (KR),1.0,3.99,2025-04-25,25,4,2025,Friday,4211609.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Pork (KR),2.0,7.98,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Pork Belly (KR),1.0,3.99,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Pork Belly (KR),2.0,7.98,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Side,Pork Donburi (KR),2.0,19.98,2025-04-25,25,4,2025,Friday,4211598.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Miso (KR),2.0,33.98,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Miso (KR),3.0,34.98,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Miso (KR),1.0,19.99,2025-04-25,25,4,2025,Friday,4211598.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Miso (KR),1.0,19.99,2025-04-25,25,4,2025,Friday,4211611.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Miso (KR),1.0,16.99,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Miso (KR),1.0,16.99,2025-04-25,25,4,2025,Friday,4211609.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Miso (KR),3.0,50.97,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Original (KR),2.0,45.98,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Original (KR),12.0,143.91,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Original (KR),2.0,37.98,2025-04-25,25,4,2025,Friday,4211594.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Original (KR),1.0,15.99,2025-04-25,25,4,2025,Friday,4211601.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Original (KR),1.0,18.99,2025-04-25,25,4,2025,Friday,4211610.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Original (KR),5.0,47.97,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Original (KR),12.0,79.95,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Original (KR),3.0,47.97,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Original (KR),1.0,18.99,2025-04-25,25,4,2025,Friday,4211596.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Topping,Pork Shoulder (KR),1.0,3.99,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Shoyu (KR),2.0,15.99,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Shoyu (KR),3.0,80.97,2025-04-25,25,4,2025,Friday,4211603.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Shoyu (KR),2.0,15.99,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Shoyu (KR),1.0,15.99,2025-04-25,25,4,2025,Friday,4211601.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Shoyu (KR),4.0,31.98,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Spicy Garlic (KR),3.0,67.97,2025-04-25,25,4,2025,Friday,4211613.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Spicy Garlic (KR),9.0,136.92,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Spicy Garlic (KR),11.0,58.97,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Spicy Garlic (KR),3.0,3.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Spicy Garlic (KR),2.0,33.98,2025-04-25,25,4,2025,Friday,4211599.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Spicy Garlic (KR),1.0,19.99,2025-04-25,25,4,2025,Friday,4211598.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Pork Spicy Garlic (KR),7.0,102.94,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Ramen & Beer Special:Combo (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Ramen & Beer Special:Combo (KR),3.0,0.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Ramen & Beer Special:Combo (KR),7.0,0.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Main,Ramen & Beer Special:Combo (KR),5.0,0.0,2025-04-25,25,4,2025,Friday,4211608.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Ramen & Beer/Sake Special Set:Options (KR),3.0,42.0,2025-04-25,25,4,2025,Friday,4211614.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Ramen & Beer/Sake Special Set:Options (KR),3.0,42.0,2025-04-25,25,4,2025,Friday,4211600.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
Drink,Ramen & Beer/Sake Special Set:Options (KR),7.0,98.0,2025-04-25,25,4,2025,Friday,4211604.0,Cash Sale,SalesbyItemDetail0421to04272025.csv
